تابعا Number 1 دايما وعايزين تاني,positive,6
Trending اهو 😂❤️❤️,positive,3
هوا فى الحقيقة أنا بحبك و بحب كل حاجه ليك بس انا الفطره دى بقيت بحب الاغانى الحم,positive,43
شريهان welcome back ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,positive,4
"من اول متقابلنا ي حبيبي ونا عايش احلي ليالي دنا كل كلمتين اقول حبيبي وبقولها كما. ااااااه ❤️❤️
Love you amr diab💋 ❤️",positive,45
فجأة يهون كل اللي فات <3 with love from tunisia,positive,10
I love it so much and I need you  watch it 😍!!!     دا اجمل مسلسل,positive,20
دة احلي إعلان يحط ليك please,positive,6
"الاعلان ممكن يوصل ١٠٠ مليون مع نهاية رمضان
و على قوله الامريكان
 She still got i",positive,15
"عز ، كارمن بصيبص ، فهمي ، خاطر 
🔥🔥
Im waiting ⁦🧡🧡",positive,11
I love اياد نصار😍😍😍😍,positive,4
Number 1 بجد وعهد الله ⁦❤️⁩⁦❤️⁩,positive,6
LOVE you  على اغيت,positive,5
حماده on fire استمر يا كبير,positive,6
قمر و عسل و اناقة و حلاوة  مافيش زيك يا شريهان  bravo,positive,14
Wow ديه حلوة اوي,positive,4
"الاغنيه بتجنن احب الاغنيه والموسيقى يا ناس خيال وبالسعودية ❤️❤️
the title of bea",positive,13
اسير سعيد good 💯🇪🇬🇸🇩,positive,4
تحية من المغرب لأم الدنيا مصر والله احلى شعب طيب والاغنية دي روعه وبتستاهل نسبة ,positive,20
"بصراحة احلى اعلانات في مصر هيا اعلانات اورانج .. بجد التيم اللى بيعمل الشغل دا تيم ممتاز .. تحياتى ليكم واستمروا
Keep Up the Good Work",positive,25
انا بحبك يا شوشو  ILOVE HMDI,positive,7
"حاسة أني هتفرج علي  مسلسل من هوليوود 
😯😯😯😯😯😯🤯🤯🤯😵😵😵
يوسف الشريف  👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
You",positive,19
الثنائي دا لو انفصل حيبقى خسارة للسينما المصرية  From Morroco :),positive,12
"اجمل ثلاث دقات ابو ويسراGood Night 💤🌙
😊 Sweet Dream
🌠🌠🌠🌠🌠🌠🌠
♥♥♥♥♥♥♥♥",positive,9
"روعة مثل روعة المصريين ❤
big love from western sahara",positive,9
اغنية جميلة جدا و بحب اوى cover b.i.g الي هذه الاغنية💙💙💙💙💙,positive,11
"تامر انت أروع انسان شوفته في حياتي
I Love you temoo ❤️❤️❤️💋",positive,11
Fact : اورانج بتعمل اجمد اعلانات,positive,6
من فرنسا و بالضبط من مدينة lyon  تحية حب كبير من مغربية تحب كل الشعوب العربية اه,positive,26
اعلانات فودافون دايما Top ❤️,positive,5
"Old is gold 
مين معايا أن الأغنية دى من احسن الاغانى الى عملها ؟",positive,14
Tooooooooooooooo حلوى,positive,2
و pubg يا فنان ب الله ❤,positive,7
"حمدلله ع السلامه يا شباب 
love u  yaya
🥰",positive,9
الفنانة اللبنانية المصرية هيفاء وهبي انتي أيقونة لانو أمك مصرية وابوكي لبناني أح,positive,21
مفيش كلام يوصف للفيلم🔥🔥🔥🔥🔥🔥🔥انا حسيت ان بشوف فيلم english,positive,9
اغنية واااااااااااااو.          Toooooooop,positive,12
اغنية              very  well 😄😍😍😍😍😗💕,positive,18
Wooooow I love u🥰 انا انبهرت,positive,6
سمعت الاغنية البارح في mbc احلى واحدة يسراااااا 😘😘😘 I love it,positive,12
شيريهان حبيبتي الحمد لله على سلامتك   ilove yoooouuuuu,positive,10
ممثل عظيم ويستاهل كل خيررر Love you Amer 😍💜,positive,9
Wow مستوا عااالمي يا جدعان هاده ليست هوليود إنها مصر ام الدنيا,positive,12
السلطان welcome back 🥰🌙,positive,4
الاغنيه ع الفيس فى مصر متتشره ومحققه مشاهده عاليه😍😍❤ زى صفحه okay نزلت امبارح وع,positive,35
"the king 
ليك اسلوب مختلف عن الجميع .......حنجرة ذهبية",positive,9
"جمييييييل جدا
Cant wait to watch it",positive,6
ياسمين امحلايا الاغنية 😍وتحيا للفنان شاكوش اغنية جميلة toooop 🇩🇿🇩🇿,positive,10
"Who here speaks German very well
الاغنيه روعه تحيه لا أهل مصر ولا بلاد العرب  ❤",positive,16
انا بحبك قوي يا مي  انا اسمي مي ماما سمتني عليكي I love you,positive,15
اللى عامل color grading وتلوين للفيديو أستاااااااااذ . تحياتي لفريق العمل,positive,11
اغنية تحفه بجد realy يعني,positive,5
هاد المشهد و مشهد المقابلة التلفزيونية trending in algeria 💕,positive,10
"اجمل ثلاث دقات ابوو يسرا Good Night 💤🌙
😊 Sweet Dream
🌠🌠🌠🌠🌠🌠🌠",positive,10
انا عارفه ان ده مش موضوع الحلقه دي خالص بس انت سألت قبل كده ايه الكتاب الي شايفه. مع انه قصه صعبه و معقده و ممكن جدا الرقابة تمنعه لانه فيه ابعاد سياسيه بس انا شا. ممكن جدا يتعمل منه فيلم  thriller بس الأهم من ده القصه فعلا حلوه,positive,67
انا لسة شايف فيلم free guy في السينما ومش قادر استني المراجعة بتاعتك,positive,13
احلي اعلانين         Vodafone و       orange,positive,19
لسه نازل ليهاا  Design ع البيدج انستاا حاجه اخر روقان❤,positive,11
أنا بحبك أوي يا شريهان I LOVE YOU❤️❤️❤️,positive,8
اكثر شئ بيعجبني بتامر أنه كتير عفوي وليس fake من نجاح لنجاح يا نجممم الجيل 🇪🇬🔥🔥🔥,positive,16
وحشتيني اوي يا pansy ❤,positive,5
عدت الاغنية اكثر من 1000000 مرة TOP TOOOOOOOP¨,positive,8
حبيبي تامر و رمضان صبحي بموت فيكو love 😍😍😍وشرين اوي 😍😍😘😘😘😘😘😘😘,positive,11
"Master Scene , برافووووو رمضان",positive,5
عودة العالمي Netflix لازم يكون مترجم THE END,positive,8
Trend 21 بالمغرب 🥰🥰🥰🥰🥰🥰,positive,4
شريف منير انا بحبك قوي ونفسي تفكر تعمل مسلسل كوميدي انت دمك زي الشربات فكر pleas,positive,16
هضبة لازم يبقا لنا discount آه م احنا جمهور الهضبة و مش اي أحد...,positive,14
اياااااد عسل ❤️❤️❤️ love u,positive,5
my hero ياگدع إنتا💪💪❤️❤️,positive,4
جميل جدااا LOV,positive,3
Number 1 احسن ممثل في مصر,positive,6
احب احييك علي مجهودك في القناه وعايز اطلب منك طلب رخم شويه عايز مراجعه لفيلمين ك,positive,22
انا جمبك و روحي معاك ... مكان م تروح حتلاقني...و عارفه اني هاعيش جواك لانك مش حتنساني.. كل كلمات الاغنيه بتلمس قلبي و كأنها بتحكي عننا بالضبط ❤💔 Ooka,positive,29
حبييييييتها . ضحكتها just wooooow,positive,5
أقوى دور لأبو زهرة هو سكار في الملك الأسد The lion king 👍,positive,13
الاعلان تحفه ❤️❤️ بجد من الناس المحترمه انت ❤️❤️ ومبسوطه اني شغاله مع we 😁❤️,positive,15
احسن كوميديان عن جدارة واستحقاق الناس اللي عاملة dislike ليه؟؟,positive,10
كيوت و قمر و ع طبيعتها - Like,positive,8
احلي اغنية سمعتها في حياتي i love you abo,positive,9
"انا شايف ان شاكوش فيه مواصفات النجم العالمى
شكلو شبهنا و جسمه حلو ينفع فى الاستع",positive,40
I love this song حب,positive,5
يا كاموليا جون سينا عامل شغل عالمى fast and furious,positive,10
دنيا وغالي the best 😁💕,positive,5
"terminator على avengers على star wars على irobot !!!
علي النعمة أنا قربت أبكي من. خصوصاً بعد العرض الخرافي دة!!
عاش يا synergy   ... عاش يا يوسف الشريف!",positive,43
عمرو فنان كبير وجميل انه اختار ايقاع club house لانه احسن حاجة في موسيقي الهاوس . Best House club music شابوه عمرو دياب,positive,25
كريم عبد العزيز : هايدي موسى؟! ستار اكاديمي؟ الله !!دي حته صوت👌❤️و أمير كرارة : ,positive,46
قمة في إحساس good luck 😇😇,positive,6
"سبحان الله في 3اسابيع  view 
54 millionدي لو رجعت مثلت هتغطي علي كل الممثلين💜💞",positive,15
اغنية ft مع يسرا  صوته رائع ياريت يغني بعد ..يستمر بلغناء ...والاغنية ايضا جميلة,positive,17
هيفااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا,positive,13
"جاااامد 😂😂
الafter lines بتاعة صافي بتبقي اجمد من اللاين نفسه 😂😂😂😂",positive,11
جامده جدا بجد alot of love for ur voice ur songs ur words ♥️,positive,14
"الاغنيه رائعه وحسين الجسمي مبدع دائما 
Libyan fan 🇱🇾❤️🥰",positive,9
اغنية ممتاز very good,positive,4
كل التعليقات عشان فرقة big wooww,positive,6
From scotland ..love this song ...sad or happy surely u will enjoy it .....abuuu,positive,16
شابوه لل content creator والصحبة الجميلة <3,positive,7
برافو ابو حفيظة👏👏👏 nice music 🎼😍,positive,6
"ثقة في الله نجاح يا number one ☝ ☝ ☝  ان شاء الله هيكسر الدنيا 
بالتوفيق يا حبيب",positive,19
"احمد عز
Is the best actor",positive,5
نسبه المشاهده ٦٣٣ مليون omg,positive,5
"اخيرا لقيت الحلقة كامله 🧡🧡🧡
بس الجزء الأول مش موجود يا dmc ياريت تعيدوا رفعه تان",positive,21
ياخي كل مااسمعهه اذكر big 😍😍😍😍😍,positive,6
Number One وأول واحد يشوف الأعلااان❤️❤️❤️💙💙💙,positive,6
"تامر حسني العالمي ملك إلاحساس❤️❤️❤️❤️❤️🔝🥇🎤
  TAMER    HOSNY     
  ##  I   LOVE ",positive,31
شكرا لشكركه we علي  الاغنيه دي  لانها بتعلمنا ان احنا نحب مصر واهلها وجشها العظي,positive,30
أحلى interview بحبها جدا,positive,4
Woooooow ... عاش يا جدع انت ✊✊,positive,7
قمة الروعة اغاني شعبية top,positive,5
حمادة هلال صوت جميل وهايل i love him,positive,8
احلى اعلان We سمعتة,positive,4
"عشان انت وحشتني بصراحة؟
Because I missed you honestly?",positive,8
"احلى اعلان لأحلى رمضان وكده احلى WE فى الدنيا الإعلان ده ادانا حماس جامد
احنا ال",positive,16
اتبسطت اوي اوي بالفيديو كلك حلوة وبحب منتجاتك عشان بتقولي رايك فيها بجد وبكل صرا,positive,18
رائع ويبعث على التفائل وبث الروح الوطنية ...بالتوفيق للشركة المصرية للاتصالات we,positive,12
"Welcom back  ❤️❤️
بجد وحشتونا اوي والله والحلقة حلوة جدا مايان زي القمر وضحكتها ",positive,26
احسن remarketing لهانى رمزى,positive,4
احلى واحدة دنيا سمير غانم  i love you dinua,positive,10
اغنية  جملة  Tooooooooooooop,positive,5
Top ليلى من المغرب تقريبا يوميا بسمعها,positive,7
VODAPHONE …. احلى كليبات مع عمر في الغردقة مع غيتارا…. التصوير و الالوان ممتازين 💜💜💜,positive,15
كان فين من اول رمضان انا كنت مستني تامر بس ماتوقعتش وي هتتعاقد مع نجم الشرق وايم. شكرا  وي ... قبل اي حد We I#.. الله الله على المصريين الله نجاح بعد اورانج #سنة_الحياة_الجسمي الله عليكم ياولاد. الله الله ده جمال لله لله ..#مدين_قمر,positive,63
شكرا لتامر حسني عشان عمل متابعة علي محل  store  z   انا جني ايهاب  بنت صاحب محل ,positive,29
هو انت اتفرجت على king arthur the legend of the sword فيلم ممتاز جدا ولو اتفرجت ,positive,20
من الجزائر love sooooooo much💞💞💞❤❤❤❤❤❤❤❤❤❤❤❤❤❤,positive,5
"هشام ماجد بوكر فيس مشكلة هههههههههههههه 
poker face",positive,8
ممتع جدا very interesting 🙏👍💚,positive,5
عدد المشاهدات بقا مسألة وقت مش اكتر💜750 ألف لايك 118 مليون view ولسة👏,positive,13
مين لي جاي من فرقة b.i g يبان الفرقة سرقت قلوبنا,positive,11
جميله جدا بحبك احمد  I love you so much 😘😘😘,positive,11
تامر حسنى غير كل (الناس) صوته مليان احساس واخترناه هو (الاساس) كلامه طالع من قلب,positive,51
"Light comedy اغنيه 
جميله  😂😂😂",positive,6
محمد رمضان number  one,positive,5
I love you لمه شفتك البي دق تلت دات يا حلو ياحلو انا بحبك حلو,positive,15
بحبك اوي اوي اوي اوي اوي ❤️ وبجد انتي زي القمر وبتضامني مع فلسطين وبحبك من زماان,positive,27
اغانيك relaxing بتاخد الواحد ع أماكن صعب وصفها 🌸 روعه ياتامر,positive,11
"فعلا المصريين لوحدهم مع أجواء رمضان حاجة تحفة 😭❤️ really
Im proud to be Egyptian",positive,15
Number 1 الحقيقي,positive,3
هاني شاكر love you😂,positive,4
عسل ياسمين عبد العزيز .. كفاية خفة دمها ... ممثلة فيلم علاء الدين الجديد فيها كتير من شكلها ... الممثلة اللي اسمها Naomi Scott.,positive,24
قمر عمرو والله بس ياريت تغير لون شعرك بدل الاصفر هو حلو بس في احلي i love you,positive,18
Waw شريهان ❤❤❤ الجمال كلو ❤❤🥰😍,positive,6
دا الاعلان الي يجيلك وتسمعه كله من غير skip ad  من حلاوته... جامد جدا ❤💪,positive,16
شيئ جميل كيف إنه مركز مع الجمهور و يخاطبه .....امير كرارة Top One,positive,13
ماشاء الله إيمي ودنيا cute cute cute ربنا يحفظهم,positive,9
My daily jam 😍❤️🌹انا من ماليزيا 🇲🇾😘,positive,7
*اوول مره احب صووتك اللهجة المصرية جااامده جداا فيك الصراحه لااااا I love بجد ..,positive,15
"بووم بووم بووم🥁 اسماء ككبرت سنهه🙈🎶❣
ككل سنهه ونتى طيبهه😻🎉
ككل سنهه ونتى حلوه👑💜
ك. 💙🌿
 ربنا يخليكي ليا يا كل حاجه ليآآا كل سنه وانتى حلوة بزيادة 😄 گل سنه وانتي جمي",positive,79
باختصار الاغنية جميلة جدا .... يا Abu انت ابدعت وكل اللي معاك مبدعون .. # نجوم العرب,positive,17
"غير حاصل في هذا .......😘 
Love from India ❤️",positive,9
احلى حاجه فى الاعلان ده هو دنيا بمووت فيكى يادودى i love u,positive,13
I love all your songs  سقة  ف  أللة نجاح,positive,12
انا احبك ruby,positive,3
تحفه بجد ❤🌸 بتدي power 😍😂,positive,6
شابووووووو SNL بالعربي ابدعتو بس طولتو الغيبه بدنا موسم جديد وشابووووو كمان ل با,positive,15
"#i read ...
كريم عبد العزيز موفق🌹",positive,6
ايه اللذاذه دى ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️ هيوووووف love u 🇪🇬🇪🇬♥️♥️♥️,positive,8
بجد والله ماشاء الله عليك عمرك م جليت ف اغنية ولا ف اغنية نص نص  keep going ❤️❤️,positive,19
I dont understand anything but ماشاءاللہ,positive,6
عمل عالمي أقوى مسلسل عربي راح يكون حقيقة wow 😳,positive,10
حمدى المرغنى احلى كوميديان فى العالم هسترية ضحك اسطورة ربنا يخليى انا بحبو اوييي,positive,17
"مبدع , انت كلك طاقه ايجابيه, تشع POWER",positive,8
بالظبط انا حسيت ف كذا شوت مود mission impossible خصوصا الجزء الاخير من الفيلم شك,positive,41
لما سمعتها وحبيتها قلي دق تلت دقات بضزبط وحبيتها كتير Love,positive,11
"عيد الاضحى المبارك ❤️
كل سنه وانتي طيبه يا قمر ❤️
ILove you bosy ♥️❤️
انا بحبك ا",positive,21
الا الا على صوتك I love you تاموري انا اكبر فان بحبك,positive,12
حلقة جميلة وعميقة جداً وشخصية يسرا مبهرة 🤍 فعلاً أجمل شيء ممكن يُشاهد على اليوتي,positive,28
تامر تامر تامر فخورة بيك يا روحى الله يحفظك يارب ⁦♥️⁩ الاعلان حاجه تحفهههههه بجد,positive,23
اعجبني كذلك بطريقه الفرقه b i g,positive,7
I love Egypt🇪🇬🇪🇬🇪🇬 انا مصرية,positive,5
💕 روحي I Love you,positive,5
كل سنه و MY MATHER بخير,positive,6
أغنية رائعة جدا جدا  هذا الفن كفيل بإزلة التلوث السماعي الذي اصاب الفن العربي ال,positive,22
She is a legend الأسطورة ❤️,positive,6
"كمل يا فنان اوعى توقف انا خلاص بقيت من معجبيك .. متعنا باحلى و احلى ..
انا خلاص هاكتب على التيشيرت بتاعي اسمك..ههههه..
abu for li",positive,24
From algeria كل الحب للأشقاء المصريين,positive,6
أغنية toop من مغرب,positive,4
احسن ناقد في مصر 👍🏻👍🏻 لازم تعمل حلقة لمسلسل Dark بقى,positive,11
اجمد مسلسل بأذن الله ف تاريخ المسلسلات العربية و المصرية .. ايه الجمال والفكر ده ...  The End,positive,19
جميلة يا شريهان وشعرك جميل وانا ساندى ياريت تدرى عليا انا بحبك ♡♡♡    i love you,positive,30
"انا طول النهار والليل بتفرج عليها وبشغلها علي الميوزك بتعتي I Love You, Aboooooo",positive,14
تاني احله موفجاه 😍❤️ احله اعلان  مبرووك و شكران  اي we ❤️😍,positive,14
أجمل اغنية و أروع احساس  يسرا دائما the best  بحبك,positive,12
عايزين من دا كتير الفترة الجاية welcome back بيكم❤️,positive,9
"تحية من بغداد 
I like this one",positive,7
"انا بحبكو انتو الاتنين واللي بيحبهم يعمل لايك⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩
بس لو كانت",positive,26
a very nice song I liked the music and the lyrics احيكم من الجزائر,positive,14
Your song has been released on the right timing. Im going through a tough time and listening to your song ( and Amr Diabs الفرحه ,positive,36
احلي ممثلين my love بزات تامر حسني و النادي الاهلي😉😉😍😍😚😚😘😘😙😙😎😎,positive,10
Love you ميدو,positive,3
"600,880,000 view 
صنع بلدنا 💌
يعني احلي ذكريات 😍
تسلم ي أبو 💜",positive,11
"نجم الساحة المصرية والعربية يا شكوش يا أجمد مغني في الوطن العربي 
تحياتي: Mazen ",positive,20
حلوة sugar اوي,positive,3
A very beautiful song  and bravo ^_^  اغنية جميلة الآن شفتها واعجبتني كثيرا,positive,15
يا حلوة يا سكرة .كم اشتقنا لك .كنا بنحلي برصيدك الفني . لم نتخيل انك ستفاجيئننا بالعودة  .نحن كبار وصغار بنعشقك.حمد الله على سلامتك .يا ,positive,52
"Bravooo نيللي 
وريهم معنى الابداع و النجومية",positive,7
"عـمـرو واحــد بــس♥️♥️
AMR ONE ONLY ♥️♥️",positive,6
ربنا يخليكي ليا ي قلبي farha,positive,6
حبيببي يا احمد فهمي  انتا اخوك من امريكا  طول جمال ياشخصيتك جميل رب يحفظك 🙏❤️fro,positive,19
احلي واحد في الفيلم ده Mike tyson ❤💪🏻 العشق,positive,9
"مسلسل graphics 
عالى ♥️ انا مش بتفرج على مسلسلات فى رمضان بس هتابعه لو كان لى عم",positive,32
ربنا يحميك ويخليك لينا احلى فنان 😍تامر عاشور بحس وانا بسمعك كأنى فى عالم تانى بج,positive,24
انها  فعلا اغنية اخترقت جمالية الاغنية العربية لما هو احسن واجمل  بل اخترقت قلوب,positive,29
احسن شركه we,positive,3
"Thanks to all the group of work artists and artist..
الله ع الحب والروعه،",positive,13
"اشعار يهز القلب حرفيا بدون 
LOVE YOU SO MUCH yousra 💛🔪",positive,11
Wooow 😍😍💟💙💔💔😢😍 تحيا لاخواناا في مصرر,positive,6
Welcome back princess. ما شالله عليكي💃🏽💃🏽💃🏽💃🏽🙋‍♀️👍❤️❤️,positive,6
"عجبني pub  متاع فودافون واكثر عجبني صوت شيرين ...
تحية كبيرة من تونس ⁦🇹🇳⁩⁦🇹🇳⁩ إل",positive,17
مبروك ال 20 مليون views .. عقبال ال 100 😍😍😍❤❤❤❤,positive,10
رااااائعة bravoooooo,positive,2
حلو الاعلان حاسه كاني بتابع و بسمع اغاني Disney,positive,9
"احلى إعلانات هي الاعلانات المصرية ❤
لا يحلو رمضان بدونهم ❤
#Teamمسلسل_الإختيار 
",positive,14
i love you مصر ❤❤❤❤,positive,5
15 days to Ramadan 2019😍❤️❤️🌸 رمضان كريم من فلسطين,positive,9
From Tunisia الفن لغة الإنسانية ، اغنية رائعة ..تحية للشعب المصري العظيم,positive,12
ملكة جمال العالم haifa,positive,4
انا حاسس ان يسرا عالجتني نفسيا باجابتها من مشاكل كتير عندي الست دي كلها عطاء ❤️❤,positive,20
مين اجا بعد big 💙💙💙,positive,5
"والله احلى هضبه
بس انتي احلى من أي حاجه ف الدنيا ESR ❤️",positive,12
I love شاي 😘😘😍😍😂😂😂,positive,4
نحبك يا وائل ❤ ماكش بش تقرا الكومنتار اما راني نموت عليييييك ! Let s spread our ,positive,30
أحمد فهمى اتصالح هوا وهشام مجدى وشيكو wow,positive,8
مبروك Vodafone Egy على الترند❤️✨✨,positive,5
"بتبسط بجد لما بسمع اغانيك برغم انها حزينه ولكن بحبها بصوتك 
keep going",positive,13
الMusic producer صااااايع 🔥🔥,positive,4
"AMR DIAB فخامة الاسم تكفي 
اسمه كمان ليه هيبة وكريزما",positive,10
"اموت بمصر والمصريين واتمنى ازورها 😍😍😍 حبيتها من صديقتي المصرية 
From syria ❤",positive,13
كدا رمضان احلو يا ريت we كانت عملت الإعلان ده من زمان ♥️♥️,positive,13
هههه ويجي حد يقولك محمد رمضان مغروور مونافقيين tooooop rooooojinaaa ❤️❤️❤️❤️,positive,11
"مبرووووووك .. 
لانك فنان مجتهد ومحترم ... 
واتمنى يكون في فكرة جديدة 
بعيدة عن فيلم 
Wolf man",positive,17
احلى إعلان we ده ولا ايه كل اعلانتكم تحفه واللي جاي احسن 👍,positive,13
"بحب snl  بالعربي  
من معايا لايك
ونبي",positive,8
Iconic !!!!  سبحان الله ما اجملك و قوتك و شخصيتك يا عزيزة الجيل الذهبي,positive,15
مشأ الله عليك Top 1 عمرو دياب 💙💙💙👍,positive,8
لو كنت اكرم حسني انا فلسطين 😎لوكنتي هيفا انابنت فلسطين معاي حط لاليك اغنيه حلوه ,positive,27
عالمي يا ابو...............KEEP IT LIKE SO.......ابوس ايدك,positive,7
"اسطورة يا حسين الجسمي 
كل اعلان كل اغنيه كل نغمه تصير بصوتك غير 
اللمسه الحلوه ع",positive,27
ع فكره اتكلم ع طبيعته ودي حاجه حلوه انا بشوف مهرجان zee بيبقي شاروخان ونجوم كبار,positive,32
احلى حلقه واحلى حمدى ILove you,positive,6
I am from Thailand I like this song and أنا نسمعها بالإسكندرية مصر حين ركبت الحا,positive,21
برنامج صاحبة السعادة من اجمل واروع واحلي برامج dmc   .,positive,12
Tamer Ashour الاغنيه جميلة جدا جدا يارب تفضل دايما في تقدم يا فنان,positive,12
انتي صوطك جميل اوي انا نفسي ابء زيك 💜💜💖💖💖💟💟💟💟👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,positive,13
"Sorryyyyyyy
مافيش غير هيفا وحده
‎",positive,4
انا ما متابعة اي مسلسل بس متابعة الاعلانات المصرية .. عكس العالم ،، تجي الاعلانات اركز يجي المسلسل اشوف اي شغلانة ،، السنة دى ابداع حق. حقيقي شعب عظيم ومتقن لاي حاجة,positive,37
"Breaking bad 😂
 لا الله ينور بجد ❤",positive,8
اتمنى من شركة WE تكلمنى عاوز اتواصل معاكم عشان عاوز اكلمكم فى حاجة ياريت كومنتى ,positive,47
العالمي يوسف الشريف 😍🔥👌❤ the best ever,positive,7
الاعلان الوحيد اللي عمرو ما بعملو SKIP,positive,7
حلقه جمييييله 😂😂😂م كنت اعرف ان عندك برنامج ي شيمو الا من et بالعربي ..وحشتينا ان,positive,17
افضل نت في مصر WE والله انتم الي مش بيتابعوا الاستهلاك من my WE بجد شكرا جزيلا ل,positive,19
مستني جدا avengers end game,positive,5
My from indonesi 😍😍😘😘👍👍Love احبك,positive,5
ILOVE ILOVE بحب الأغنية أوي أوي أوييييييييييييييييييييييييييي أوي😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,positive,8
"Life lessons والله ❤️
وعيطتني",positive,4
"أفضل إعلان السيزون دة وبجد إختيار We... مميزة جدآ بدايته من حبيب قلبي تامر حسني أبو الرجولة مرورآ بالنيل والتصوير المبدع. شكرآ We شكرآ تامر حسني وطبعآ تحية خاصة لكل من ساهم في نجاح العمل.......
كتابة كل",positive,45
ربي يخلي مصر  فرحة الفرح يليق عليكم اخوكم من algeria,positive,11
"اجمل أغنية عربية  😍❤️
Best Arabic song 😍❤️",positive,8
your love from Algeria يا روحي انا شوفتك يا حب العمر  بحبك يا روحي,positive,15
انت مكانك ف Hollywood مع Leonardo و Liam Nesson و Johnny Depp و James Franco و ا,positive,33
number 1 شهر رمضان,positive,4
شكر لتطبيق shazam,positive,3
"😍😍بحبک تیمو ❤
Your are the best in world",positive,8
جميلة الجميلات  وحسناء الحسناوات نجمة  الاستعراض رقم 1 بجدارة  هيفاء mjk  احببك ,positive,18
الاعلان الوحيد اللى مبعملوش skip,positive,5
"Egypt 👑👑
مصر قوية برجالها تحيا ليكم من كردستان",positive,8
احسن اعلان شفته من شركة Orange Egypt,positive,7
احبكم يا المصرين l I love you 🇪🇬🇸🇦,positive,8
حلقة جداً ممتعه ، المذيع لبق هادي اسئلته حلوه محاور جيد ، والضيفه حكيمه وعلقيتها,positive,47
ملكة جمال الكون Mjk 🔥🇩🇿🇩🇿🇩🇿,positive,5
احلي اغنيه هي تلات دقات ❤ I love it so much,positive,11
شريهان قلبى انا مصدقتش عيونى لما شوفتها على tv وجيت هنا اتاكد ، بجد العائله كلها,positive,24
interested جدا,positive,2
حلم طفلتى الجميله انا كنت منتظركى وحشتينى اوووووووووى وحمدلله ع السلامه نورتى Tv,positive,27
روعة amazing,positive,2
I Love you سمير غانم  ❤❤❤❤❤❤❤💕💕💕💕💕💕💕💕💕💕💓💓💓💓💓⚘⚘⚘⚘🌷🌷🌷🌷🌷,positive,7
ممكن تقولو ع انس السهل الممتنع. Bravo 👏🏻,positive,8
STING 225 اصلي مش مضروب :P,positive,6
اكثر رشاقة وجمال من غير ميكب ميعز الدين ولو بحب مي عز الدين يعمل للايك وعسل في ل,positive,40
"5:05 
محمود مهدي ..⁦❤️⁩⁦🙌🏻⁩
Thank me later",positive,6
رجاءا يا استاذ مهدى  تريلر رياكشن لفيلمvelvet buzsaw هيعجبك```````````````,positive,10
أفضل إعلان في رمضان 2020 بكل المقاييس اد ايه مبهج ومميز جدا ألف مليون مبروك يا ح,positive,27
"هو دا تامر عاشور ملك الاحزان 
اجمل اغنيه بالالبوم like",positive,10
الخنفري مر من هنا 😎 لسه عاملك Review علي البرفان بتاعك يا عموره 😂,positive,14
كل مسلسلاتك مختلفه نجم الدراما الاول وكفر دلهاب بجد coustems عاليه اوى اوى,positive,13
يوسف الشريف بجد انا عاجز عن الكلام انت عملت ال انا كان نفسي اعمله اني ادخل الاست,positive,45
"1:20 the best part 
افضل مقطع",positive,6
"لما شفتك قلبي دئ تلات دقات 😍🙈
انــت آلحب 💜..
 Mohammed",positive,10
شريهان هي احلامنا وذكراياتنا الجميلة ربنا يديك الصحة والستر وراحة البال اتمنى لل,positive,32
اغنية جميلة ورائعة nice,positive,4
"ممكن مراجعة لفيلم the legend of 1900 
شكرا جدا ليك",positive,10
احلي اغنية من اغاني ولا akram hosny🥰🥰,positive,7
بصراحة قبل ما اشوف الأغنية كانت اغنية ways to be weked هي الافضل بس بععد ما شفته,positive,34
Wow واو,positive,2
انا اتفرجت على الفيلم هو جامد فشخ أقسم بالله ❤💜💙💜 hosny,positive,11
من احلى الفلام الي شفتهم في حياتي very funny ❤️❤️❤️❤️❤️❤️❤️👏👏👏👏,positive,10
بجد اعلان يجنن والاغنية كلماتها تحفه كفاية اني كل ماشوفه بيرسم البهجه والسعاده ع,positive,34
نمبر one في المعلمة,positive,4
الفيديو 1 Trending عااش يا يايا😂,positive,6
بس محدش يعمل كليبات تانى بعد تامر l love you so much 💕💕,positive,13
اول اغنية عربية mainstream بتعجبني 3:,positive,6
i am from 🇩🇪 music is the good this is nice😍😍😍  اسوق امها صح ؟؟,positive,16
"شيء لا إرادي اضعف وانت قصادي♥️
الهضبة عامل عظمة💙 Loza",positive,9
انتي يا يسر cool,positive,4
كل دي views  ماشاء الله,positive,6
من كتر مبسمع الاغنيه بسمعها  ونا في ال WC 😹,positive,11
يا حلو i love this song,positive,6
"I love your reviews ....👍
و الفيلم فعلاً حلو ..",positive,9
